Knee_Angle,Foot_Velocity,Stride_Length,Swing_Time,Stance_Time
-49.35975490196065,0.0,0,0,0
-98.87,0.0,0,0,0
-164.44,0.0,0,0,0
-130.94,0.0,0,0,0
-112.0,0.0,0,0,0
145.37,0.0,0,0,0
154.37,0.0,0,0,0
-121.81,0.0,0,0,0
-91.37,0.0,0,0,0
151.75,0.0,0,0,0
158.5,0.0,0,0,0
-155.19,0.0,0,0,0
-103.37,0.0,0,0,0
173.0,0.0,0,0,0
170.31,0.0,0,0,0
-167.5,0.0,0,0,0
-108.62,0.0,0,0,0
170.69,0.0,0,0,0
165.37,0.0,0,0,0
-176.5,0.0,0,0,0
-161.25,0.0,0,0,0
150.12,0.0,0,0,0
-175.37,-0.0005041860465116279,-0.0043360000000000004,0,0
-167.62,-0.0020761020881670533,-0.013600334883720932,0,0
141.25,-0.0014898148148148147,0.004817576949225704,0,0
169.62,0.00018937644341801403,0.014186391764040518,0,0
-145.81,0.0013115207373271894,0.00943354187951396,0,0
-169.19,-0.001708505747126436,-0.026453536461499866,0,0
154.94,-0.006673394495412843,-0.043670216921269975,0,0
167.62,-0.011558810068649885,-0.043708088480903004,0,0
-173.94,-0.016258447488584474,-0.043200793286395,0,0
158.62,-0.023563553530751707,-0.06756546908548176,0,0
162.87,-0.03277454545454545,-0.0865145533679419,0.15680380000000227,0
178.19,-0.04358458049886622,-0.10360851700430553,0.3296367000000018,0
-168.94,-0.056339366515837104,-0.12471928344421482,0,0
165.905,-0.08318738738738739,-0.13286400742611526,0,0
-165.56,-0.09546426966292135,-0.13543899841710624,0,0
-48.75,-0.10798385650224215,-0.14573213999013995,0,0
-64.56,-0.10774228187919463,0,0,0.8660496000000002
-56.9525,-0.11137383592017738,-0.04061245637583893,0,0.8660496000000002
-55.2675,-0.1167578021978022,-0.0491112235598744,0,0.8660496000000002
-54.1875,-0.11135511982570806,-0.05459078399943485,0,0.8660496000000002
-53.29,-0.10452586206896551,-0.0819880127576048,0,0.8660496000000002
-58.44,-0.10354064516129033,-0.09519008172312203,0,0.8660496000000002
-59.88,-0.10287982832618026,-0.10645733333602525,0,0.8660496000000002
-77.25,-0.10272633832976445,-0.11939971960211967,0,0.8660496000000002
-108.19,-0.1034888888888889,-0.13618582666850085,0,0.8660496000000002
-148.5,-0.10475991471215353,-0.14926493777961194,0,0.8660496000000002
129.53,-0.1045715498938429,-0.01130079317697228,0,2.5334474999999976
157.25,-0.10316694915254239,-0.005578517168479712,0,2.5334474999999976
178.25,-0.09974883720930235,0.005272126899316897,0,2.5334474999999976
-150.595,-0.09129684210526319,0.0016382664342006162,0,2.5334474999999976
157.87,-0.09138067226890759,-0.006275873684210528,0,3.1893147999999982
167.06,-0.09132997903563944,-0.004999226890756304,0,3.346649199999998
-118.19,-0.09131213389121341,-0.0053091991614255775,0,3.5034046999999973
-131.87,-0.09181711899791234,-0.01762216987272265,0,3.5034046999999973
-137.31,-0.09311018711018715,-0.03158422415247213,0,3.5034046999999973
-125.5,-0.09394273858921165,-0.039313039121287106,0,3.5034046999999973
-127.62,-0.09524968944099382,-0.05144445820842404,0,3.5034046999999973
-131.56,-0.09686859504132234,-0.062136433363703544,0,3.5034046999999973
-127.69,-0.09887587628865982,-0.07371792096700933,0,3.5034046999999973
-127.5,-0.09867242798353912,0,0,3.6753737000000015
-131.075,-0.09440000000000003,-0.009670485596707823,0,3.6753737000000015
-138.75,-0.0928553971486762,-0.014006485596707826,0,3.6753737000000015
-135.62,-0.09095121951219515,-0.017834917368601922,0,3.6753737000000015
-132.87,-0.09072860040567954,-0.003262048780487806,0,5.182324999999999
-144.19,-0.08965414141414144,-0.01196548082916935,0,5.182324999999999
-124.62,-0.08892903225806453,-0.016297812142300663,0,5.182324999999999
-138.5,-0.08764748490945676,-0.017852134722945827,0,5.182324999999999
-146.81,-0.08747148594377512,0,0,6.0444034
-151.12,-0.08741883767535072,-0.00822171887550201,0,6.0444034
-152.37,-0.08768160000000001,-0.01836722588953007,0,6.0444034
-155.59,-0.09066693227091635,-0.04351301788953007,0,6.0444034
-158.25,-0.09251530815109346,-0.05217437247120338,0,6.0444034
-154.62,-0.09381666666666669,-0.05413559712329086,0,6.0444034
-157.31,-0.09459960396039604,-0.05645693045662419,0,6.0444034
-157.16199999999998,-0.09467058823529415,-0.01797593663366337,0,7.2435575999999955
-159.875,-0.09403203125000002,-0.005917647058823533,0,7.426575
-157.85333333333332,-0.09349669902912623,-0.011747843750000004,0,7.600611399999998
-157.45666666666668,-0.09067490347490349,0.0008363961165048514,0,7.788956999999996
-158.31,-0.08912061657032756,-0.0041535961614874274,0,7.788956999999996
-156.19,-0.08894923076923078,0,0,8.149027400000001
-158.19,-0.08874625719769674,-0.0032219692307692313,0,8.317998699999997
-156.47,-0.08826768642447419,-0.006875700575815739,0,8.320571799999996
-157.83,-0.09275361216730038,-0.046406530403731605,0.9882069000000016,8.320571799999996
-157.75,-0.09788484848484848,-0.06066496386380765,0.9882069000000016,8.320571799999996
-154.94,-0.09983894139886577,-0.06281575174259553,0.9882069000000016,8.320571799999996
-160.465,-0.10491676082862524,-0.08453242471045944,0,8.320571799999996
-158.02,-0.11842022471910113,-0.12416710644303947,0,8.320571799999996
-166.25,-0.12156411214953271,-0.11443272442056757,0,8.320571799999996
174.25,-0.12503283582089553,-0.1277658533925302,0,8.320571799999996
168.62,-0.12890875232774676,-0.14228048025820184,0,8.320571799999996
157.94,-0.13361412639405204,-0.16167318044442158,0,8.320571799999996
168.44,-0.13974100185528757,-0.18787431055594575,0,8.320571799999996
171.87,-0.14673259259259258,-0.20863759070436874,0,8.320571799999996
174.14333333333335,-0.16656279926335174,-0.23317080551918357,0,8.320571799999996
177.69,-0.17404338235294117,-0.2518558294602517,0,8.320571799999996
-175.94,-0.18203522935779815,-0.27165130004848703,0,8.320571799999996
-154.94,-0.19047765567765568,-0.2914541183971109,0,8.320571799999996
-158.12,-0.19905447897623402,-0.3085003308513234,0,8.320571799999996
-154.62,-0.20747153284671532,-0.3230166891694221,0,8.320571799999996
-143.75,-0.21508852459016395,-0.3311664117971594,0.32774169999999714,8.320571799999996
-150.595,-0.23299528130671507,-0.37499303474797907,0,8.320571799999996
-148.53,-0.24910524412296564,-0.38804046850478485,0.17139600000000144,8.320571799999996
-151.5,-0.2564,-0.40288888803462214,0.33950740000000224,8.320571799999996
-154.31,-0.26333693693693694,-0.41972088803462215,0,8.320571799999996
-155.935,-0.27292423698384205,-0.4286333204670546,0.17426380000000563,8.320571799999996
-160.06,-0.27969731663685155,-0.4433922289051157,0.007882000000002165,8.320571799999996
158.81,-0.2838214285714286,-0.4761040142360638,0.174270700000001,8.320571799999996
178.31,-0.28725704099821747,-0.4912497285217781,0,8.320571799999996
-133.37,-0.28720427046263347,-0.4751582918016355,0.171234400000003,8.320571799999996
134.44,-0.2863488454706927,-0.4890946334386462,0.004649400000005244,8.320571799999996
166.75,-0.28433191489361703,-0.4988665410763016,0.17535840000000036,8.320571799999996
-145.62,-0.2795519434628975,-0.5310263708635357,0,8.320571799999996
131.37,-0.277805291005291,-0.5581585263405675,0,8.320571799999996
-167.31,-0.275930985915493,-0.5788629496209907,0,8.320571799999996
-135.56,-0.2764175746924429,-0.6277294284942301,0,8.320571799999996
136.12,-0.27730807017543857,-0.6544668344696255,0.1729284999999976,8.320571799999996
177.81,-0.2797681260945709,-0.6946114800836606,0.3612868999999961,8.320571799999996
-136.87,-0.28228881118881116,-0.7177849301712262,0.5322067999999973,8.320571799999996
153.75,-0.2851029668411867,-0.7438320350663311,0.688549100000003,8.320571799999996
173.19,-0.2880606271777003,-0.7684002724136261,0.8596635999999975,8.320571799999996
-142.25,-0.29116173913043475,-0.7932131225878422,1.0302150999999995,8.320571799999996
166.56,-0.29441111111111107,-0.8183380617182769,1.2032655000000005,8.320571799999996
139.06,-0.29780450606585784,-0.8436829506071658,1.3594565000000003,8.320571799999996
-133.25,-0.2972892733564013,0,1.5269659000000004,0
-148.12,-0.2967758203799654,0,1.5269659000000004,0
158.12,-0.29626413793103445,0,1.5269659000000004,0
-135.81,-0.29575421686746983,0,1.5269659000000004,0
-161.94,-0.2952460481099656,0,2.323793099999996,0
-139.19,-0.2947396226415094,0,2.323793099999996,0
151.31,-0.29418904109589034,-0.02304316981132075,2.655024499999996,0
-132.75,-0.2936861538461538,0,2.655024499999996,0
-162.06,-0.29318498293515355,0,2.655024499999996,0
-168.25,-0.29268551959114136,0,2.655024499999996,0
-139.5,-0.29218775510204076,0,2.655024499999996,0
-103.87,-0.2916916808149405,0,3.4775094999999965,0
-69.31,-0.29119728813559315,0,3.6500394999999983,0
-75.62,-0.2907045685279187,0,3.8227218999999977,0
-79.62,-0.29021351351351343,0,3.9925368999999975,0
-76.5,-0.28972411467116355,0,4.1638284,0
-73.87,-0.28923636363636357,0,4.1638284,0
-74.745,-0.28824563758389254,0,4.512417900000003,0
-73.57166666666667,-0.285372757475083,0,4.714142199999998,0
-72.55,-0.283022075782537,0,4.714142199999998,0
-71.655,-0.2802518760195758,0,4.714142199999998,0
-70.75714285714285,-0.2770877419354838,0,4.714142199999998,0
-69.92125,-0.27355796178343944,0,4.714142199999998,0
-69.09250000000002,-0.26842874999999994,0,4.714142199999998,0
-68.28814814814814,-0.2575628185907046,0,4.714142199999998,0
-67.565,-0.2507947445255474,0,4.714142199999998,0
-66.7735,-0.24367999999999995,0,4.714142199999998,0
-56.658425196850565,0.0003296587926509187,0,17.7857901,0
-72.06,0.00032879581151832465,0,17.7857901,0
-61.94,0.00032793733681462143,0,17.7857901,0
-69.87,0.00032708333333333336,0,17.7857901,0
-68.0,0.00032623376623376626,0,17.7857901,0
-118.5,0.0003253886010362695,0,17.7857901,0
-178.31,0.0003245478036175711,0,17.7857901,0
-152.69,0.0003237113402061856,0,17.7857901,0
-102.31,0.0003228791773778921,0,17.7857901,0
168.75,0.0003220512820512821,0,17.7857901,0
179.81,0.000321227621483376,0,17.7857901,0
-119.25,0.00032040816326530617,0,17.7857901,0
-126.81,0.0003195928753180662,0,17.7857901,0
-161.69,0.0003187817258883249,0,17.7857901,0
-156.56,0.00031797468354430384,0,17.7857901,0
-134.62,0.00031717171717171724,0,17.7857901,0
166.12,0.00031637279596977337,0,17.7857901,0
-169.44,0.00031557788944723623,0,17.7857901,0
-179.44,0.0003147869674185464,0,17.7857901,0
179.81,0.00031400000000000004,0,17.7857901,0
170.94,0.00031321695760598507,0,17.7857901,0
-152.25,0.00031243781094527365,0,17.7857901,0
-169.12,0.00031166253101736976,0,17.7857901,0
174.19,0.00031089108910891094,0,17.7857901,0
-177.44,0.0003101234567901235,0,17.7857901,0
-173.37,0.0003093596059113301,0,17.7857901,0
-144.06,0.00030859950859950865,0,17.7857901,0
-163.19,0.000307843137254902,0,17.7857901,0
158.37,0.0003070904645476773,0,17.7857901,0
-169.56,0.0003063414634146342,0,17.7857901,0
-133.56,0.0003055961070559611,0,17.7857901,0
-161.94,0.00030485436893203886,0,17.7857901,0
164.25,0.0003041162227602906,0,17.7857901,0
-179.81,0.0003033816425120773,0,17.7857901,0
-120.0,0.0003026506024096386,0,17.7857901,0
178.75,0.00030192307692307696,0,17.7857901,0
178.12,0.00030119904076738614,0,17.7857901,0
-153.06,0.00030047846889952155,0,17.7857901,0
-154.5,0.00029976133651551316,0,17.7857901,0
-176.75,0.0002990476190476191,0,17.7857901,0
178.31,0.0002983372921615202,0,17.7857901,0
-158.94,0.00029763033175355454,0,17.7857901,0
-146.62,0.0002969267139479906,0,17.7857901,0
178.12,0.00029622641509433967,0,17.7857901,0
173.37,0.00029552941176470593,0,17.7857901,0
-162.25,0.00029483568075117377,0,17.7857901,0
-132.62,0.0002941451990632319,0,17.7857901,0
-167.94,0.00029345794392523366,0,17.7857901,0
-165.94,0.0002927738927738928,0,17.7857901,0
-165.75,0.000292093023255814,0,17.7857901,0
-140.87,0.00029141531322505803,0,17.7857901,0
-173.56,0.00029074074074074077,0,17.7857901,0
-167.44,0.0002900692840646652,0,17.7857901,0
-171.81,0.0002894009216589862,0,17.7857901,0
-137.75,0.00028873563218390807,0,17.7857901,0
-169.19,0.00028807339449541286,0,17.7857901,0
-162.69,0.00028741418764302064,0,17.7857901,0
-173.5,0.00028675799086757994,0,17.7857901,0
-153.69,0.00028610478359908885,0,17.7857901,0
-153.87,0.0002854545454545455,0,17.7857901,0
-172.06,0.0002848072562358277,0,17.7857901,0
-170.56,0.0002841628959276018,0,17.7857901,0
-163.75,0.00028352144469525963,0,17.7857901,0
-133.405,0.00028224719101123597,0,17.7857901,0
157.87,0.0002816143497757848,0,17.7857901,0
-165.5,0.00028098434004474276,0,17.7857901,0
-173.69,0.0002803571428571429,0,17.7857901,0
-132.12,0.00027973273942093543,0,17.7857901,0
-149.81,0.00027911111111111116,0,17.7857901,0
175.25,0.0002784922394678493,0,17.7857901,0
-167.62,0.0002778761061946903,0,17.7857901,0
-164.0,0.00027726269315673293,0,17.7857901,0
-136.12,0.00030396475770925113,0.00025909050772626935,33.9184994,0
-167.0,0.0003032967032967033,0,33.9184994,0
-167.5,0.00030263157894736844,0,33.9184994,0
170.62,0.00030196936542669587,0,33.9184994,0
-166.19,0.0003013100436681223,0,33.9184994,0
-168.0,0.00030065359477124187,0,33.9184994,0
-165.81,0.00030000000000000003,0,34.9455734,0
-162.12,0.0002993492407809111,0,34.9455734,0
-151.56,0.00029870129870129873,0,35.3055769,0
-112.75,-0.00045010799136069123,-0.006904103896103896,35.4813315,0
-102.5,-0.002298275862068966,-0.017172112535412752,0,0
-96.22,-0.00528412017167382,-0.010615905638861028,0.008054700000002413,0
-93.70447368421051,0.0826698412698413,0.013660866893327798,0.03772520000000412,0
-92.49027027027027,0.10195268022181148,0.0873066666666667,0.028552300000001196,0.016360900000002232
-92.00988235294115,0.04895271565495212,0.09244403696857673,0.035065700000004085,0.018950600000003703
-90.0,0.05061690590111647,0.10324825422097289,0.20836560000000048,0.018950600000003703
-81.19,0.05264585987261151,0.11194560669306221,0.20836560000000048,0.018950600000003703
-95.44,0.05485278219395871,0.11847727548287112,0,0.018950600000003703
-129.69,0.05495619047619052,0.004594111287758349,0,0.578478600000004
160.87,0.05637210776545171,0.02555860652585359,0,0.578478600000004
120.87,0.05891139240506334,0.04432437514708973,0,0.578478600000004
99.94,0.062147235387045856,0.0579572865394948,0,0.578478600000004
112.62,0.0656605678233439,0.06657706537045846,0,0.578478600000004
160.62,0.06966551181102366,0.07821391079632597,0.34383929999999907,0.578478600000004
-140.75,0.07323018867924533,0.07834715174120786,0.5143658000000002,0.578478600000004
-96.19,0.07544050235478811,0.06709356683554749,0.687315599999998,0.578478600000004
-89.62,0.07740689655172418,0.07010480702393054,0.8615762999999959,0.578478600000004
-93.69,0.07976838810641632,0.08142535874806847,1.030500400000001,0.578478600000004
-126.06,0.08261875000000005,0.09415882979658177,1.1994728999999964,0.578478600000004
-167.25,0.08590764430577227,0.10650432979658178,1.1994728999999964,0.578478600000004
157.81,0.08939314641744553,0.11603294134104356,1.1994728999999964,0.578478600000004
136.0,0.09403856920684296,0.1382403930544392,0,0.578478600000004
123.69,0.10055527950310562,0.17005147859098663,0,0.578478600000004
115.5,0.10778170542635664,0.1875119009512351,0,0.578478600000004
117.31,0.11525634674922605,0.19963043738534364,0,0.578478600000004
162.87,0.12308253477588876,0.21369894512528173,0.3435309999999987,0.578478600000004
-116.12,0.1316234567901235,0.23312154790735282,0.5116183999999961,0.578478600000004
-102.0,0.1384671802773498,0.2219634244505627,0.686045699999994,0.578478600000004
-96.06,0.14461476923076927,0.22426479887275066,0.8587983999999977,0.578478600000004
-108.62,0.1509560675883257,0.23860198041121222,1.0296207999999964,0.578478600000004
-137.5,0.15789079754601232,0.2586704658182783,1.1862779000000003,0.578478600000004
137.44,0.165597549770291,0.2816617296219593,1.1862779000000003,0.578478600000004
96.5,0.17401284403669728,0.30448553360358255,1.1862779000000003,0.578478600000004
86.94,0.18357374045801533,0.33375056112651835,0,0.578478600000004
82.215,0.20621796042617968,0.3830914099814802,0,0.578478600000004
89.75,0.21853130699088155,0.4097168468155746,0,0.578478600000004
130.75,0.23129408194233694,0.43361535137484514,0,0.578478600000004
-136.69,0.2447533333333334,0.4618228779302321,0.3586918999999966,0.578478600000004
-120.81,0.2573113464447807,0.47002714459689876,0.5299129999999934,0.578478600000004
-104.12,0.268546827794562,0.47360405231248126,0.7023397999999972,0.578478600000004
-94.69,0.2799529411764707,0.4977997985360462,0.8756580999999954,0.578478600000004
-108.12,0.29202469879518084,0.5294920338301639,1.0487434999999934,0.578478600000004
-142.31,0.3047428571428572,0.5619340097337784,1.2155767999999938,0.578478600000004
143.62,0.3181261261261262,0.595681438305207,0,0.578478600000004
93.06,0.332976311844078,0.6412355283952972,0,0.578478600000004
72.19,0.3492808383233533,0.6878976333428234,0,0.578478600000004
61.31,0.36623736920777283,0.7252161004086917,0,0.578478600000004
65.0,0.38336477611940306,0.7574830899453135,0,0.578478600000004
100.87,0.400832786885246,0.7934082720348659,0.1747331999999986,0.578478600000004
-169.69,0.4190702380952382,0.8365148949856855,0.34636520000000104,0.578478600000004
-141.19,0.4355221396731056,0.8467365140333045,0.5205182999999991,0.578478600000004
-123.5,0.45164094955489625,0.877746285207153,0.6904633999999987,0.578478600000004
-125.44,0.4684397037037038,0.9237015611715448,0.864949799999998,0.578478600000004
-154.12,0.4857124260355031,0.9682567374678411,1.0333844999999968,0.578478600000004
164.25,0.5036183161004433,1.0163777315506815,0,0.578478600000004
64.87,0.5234713864306786,1.083787196838717,0,0.578478600000004
56.56,0.5447016200294552,1.1451609077531713,0,0.578478600000004
49.56,0.5663188235294119,1.1948490373555278,0,0.578478600000004
48.19,0.5654872246696037,0,0,0.8617447000000027
73.12,0.5650498533724342,0.0505829779735683,0,0.8617447000000027
-176.56,0.5655051244509518,0.10796296624336303,0.3428779999999989,0.8617447000000027
-148.37,0.564354970760234,0.13125937619943917,0.5478048999999956,0.8617447000000027
-131.06,0.5621897810218979,0.1624557738602579,0.7153448999999981,0.8617447000000027
-124.37,0.5603702623906707,0.21208695634200972,0.872815199999998,0.8617447000000027
-141.62,0.5589921397379914,0.2629085773332634,1.026736299999996,0.8617447000000027
174.87,0.5579313953488374,0.3119399485123027,0,0.8617447000000027
75.56,0.5591117561683602,0.3874144601402097,0,0.8617447000000027
54.25,0.5617907246376813,0.45287140063367853,0,0.8617447000000027
40.10333333333333,0.5722372294372295,0.5565419165757076,0,0.8617447000000027
83.0,0.5761590778097984,0.606264894930686,0,0.8617447000000027
-174.25,0.5807539568345325,0.6618696211554699,0.33650790000000086,0.8617447000000027
-148.12,0.5839103448275863,0.6884899377022324,0.5097561999999982,0.8617447000000027
-135.94,0.5862892395982785,0.7244907652884394,0.6815240000000031,0.8617447000000027
-127.12,0.5888871060171922,0.7745459044563017,0.8498766000000018,0.8617447000000027
-136.56,0.5919113018597999,0.827720872937677,1.022792899999999,0.8617447000000027
-167.0,0.5952325714285717,0.879353777086461,1.022792899999999,0.8617447000000027
74.25,0.5995001426533526,0.9403723828007468,0,0.8617447000000027
71.44,0.6055424501424503,1.0134203942130149,0,0.8617447000000027
59.31,0.6122355618776674,1.0712557902244109,0,0.8617447000000027
56.31,0.6193670454545456,1.1266746351746242,0,0.8617447000000027
85.62,0.6267529078014186,1.1800959988109878,0,0.8617447000000027
175.75,0.6349104815864024,1.2414282314351013,0.17550899999999814,0.8617447000000027
-156.56,0.6422472418670441,1.2809410699620134,0.3488952000000012,0.8617447000000027
-137.31,0.6486960451977404,1.3200408493113769,0.5206759000000005,0.8617447000000027
-130.06,0.647781100141044,0,0.6863510000000019,0
-144.06,0.6471538028169016,0.05587048801128351,0.863933000000003,0
-173.87,0.6467572433192689,0.11089879223663564,1.0362934999999993,0
84.81,0.6464500000000002,0.16389537170217716,1.0362934999999993,0
64.06,0.6466877980364658,0.2233713717021772,0,0
56.06,0.6489176470588238,0.30356239554509445,0,0
54.81,0.6513309090909093,0.3581878073098004,0,0
78.31,0.653941899441341,0.4132222800370731,0,0
-178.44,0.6567659693165971,0.4686976319923804,0,0
-149.62,0.6601849582172705,0.5298949095377082,0.34994139999999874,0
-132.56,0.663265646731572,0.5779817061950898,0.5200395999999969,0
-117.12,0.6668777777777781,0.6388189579336156,0.6905275999999958,0
-120.75,0.6705148404993068,0.6926731801558379,0.8619401999999994,0
-89.19,0.6753634349030474,0.7639543673957825,0.00327649999999835,0
-106.56547677261638,-2.3471882640586934e-05,0,0,3.1060859999999977
-126.56,-2.3414634146341602e-05,0,0,3.5076259999999984
-139.06,-2.335766423357678e-05,0,0,3.690983499999998
-164.56,-2.3300970873786545e-05,0,0,3.8643711999999972
176.31,-2.324455205811152e-05,0,0,4.021405399999999
-148.81,-2.3188405797101585e-05,0,0,4.195208999999998
-123.31,-2.3132530120482063e-05,0,0,4.3691426
-139.62,-2.307692307692321e-05,0,0,4.538824499999997
-178.75,-2.3021582733813086e-05,0,0,4.712704499999997
-120.44,-2.2966507177033627e-05,0,0,4.884013499999998
-147.12,-2.2911694510739993e-05,0,0,5.054812199999997
-174.06,-2.285714285714299e-05,0,0,5.209007999999997
-113.31,-2.280285035629467e-05,0,0,5.365580299999998
170.37,-2.274881516587691e-05,0,0,5.5378203999999975
-164.75,-2.269503546099304e-05,0,0,5.726050699999998
-136.44,-2.2641509433962397e-05,0,0,5.9010245999999995
-159.69,-2.258823529411778e-05,0,0,6.072050599999997
-179.75,-2.2535211267605766e-05,0,0,6.2589182
-140.5,-2.2482435597189828e-05,0,0,6.4309142
-150.25,-2.2429906542056207e-05,0,0,6.5888244
168.31,-2.2377622377622508e-05,0,0,6.762104699999998
-156.31,-2.232558139534897e-05,0,0,6.934289099999997
-142.31,-2.2273781902552337e-05,0,0,7.107031499999998
-160.5,-2.2222222222222352e-05,0,0,7.278200799999997
179.94,-2.2170900692840775e-05,0,0,7.448749799999998
-124.19,-2.2119815668202895e-05,0,0,7.619590899999999
-113.87,-2.206896551724151e-05,0,0,7.805638499999997
149.62,-2.201834862385334e-05,0,0,7.977518199999999
-153.62,-2.196796338672782e-05,0,0,8.134528099999997
-138.25,-2.1917808219178212e-05,0,0,8.30548
-145.81,-2.1867881548975073e-05,0,0,8.492811699999997
170.62,-2.1818181818181947e-05,0,0,8.6650542
-147.5,-2.1768707482993324e-05,0,0,8.839239599999999
-158.25,-2.1719457013574787e-05,0,0,9.009777699999997
147.69,-2.167042889390532e-05,0,0,9.1692486
-173.12,-2.162162162162175e-05,0,0,9.338461499999998
-149.94,-2.1573033707865294e-05,0,0,9.511369299999998
137.56,-2.1524663677130172e-05,0,0,9.6840105
160.12,-2.147651006711422e-05,0,0,9.872505799999999
